AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,AccX21,AccY21,AccZ21,GyrX21,GyrY21,GyrZ21,AccX22,AccY22,AccZ22,GyrX22,GyrY22,GyrZ22,AccX23,AccY23,AccZ23,GyrX23,GyrY23,GyrZ23,AccX24,AccY24,AccZ24,GyrX24,GyrY24,GyrZ24,AccX25,AccY25,AccZ25,GyrX25,GyrY25,GyrZ25,AccX26,AccY26,AccZ26,GyrX26,GyrY26,GyrZ26,AccX27,AccY27,AccZ27,GyrX27,GyrY27,GyrZ27,AccX28,AccY28,AccZ28,GyrX28,GyrY28,GyrZ28,AccX29,AccY29,AccZ29,GyrX29,GyrY29,GyrZ29,AccX30,AccY30,AccZ30,GyrX30,GyrY30,GyrZ30,Label
40,40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,47,41,40,40,40,40,42,41,40,40,40,39,38,40,40,40,40,39,36,38,40,40,40,40,35,41,40,40,40,39,26,38,40,40,39,39,30,38,40,40,39,40,34,38,40,40,40,40,37,39,40,40,40,37,40,41,40,40,40,39,42,40,40,40,40,39,43,40,40,40,40,39,43,40,40,40,40,40,43,42,40,40,40,43,43,40,40,40,40,42,44,39,40,40,40,41,44,40,40,40,40,41,44,40,40,40,40,41,43,40,40,40,40,40,42,39,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,40,40,left
40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,40,40,40,40,40,40,40,40,40,40,39,37,40,40,40,40,40,35,39,40,40,40,40,34,39,40,40,40,40,26,39,40,40,39,39,32,39,40,40,40,40,35,38,40,40,40,39,38,39,40,40,40,39,41,39,40,40,40,39,43,40,40,40,40,40,44,40,40,40,40,39,44,41,40,40,40,39,44,40,40,40,40,40,43,41,40,40,40,40,43,41,40,40,40,41,43,40,40,40,40,40,43,41,40,40,40,41,43,40,40,40,40,40,42,40,40,40,40,41,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,48,41,40,40,40,40,42,40,40,40,40,40,38,40,40,40,40,39,35,39,40,40,40,40,34,40,40,40,40,39,25,38,40,40,39,39,30,39,40,40,40,39,35,38,40,40,40,39,38,39,40,40,40,39,41,40,40,40,40,40,43,40,40,40,40,40,43,40,40,40,40,39,43,41,40,40,40,40,43,40,40,40,40,39,43,41,40,40,40,40,43,40,40,40,40,40,43,40,40,40,40,41,42,40,40,40,40,40,42,40,40,40,40,41,41,39,40,40,40,40,41,40,40,40,40,41,41,40,40,40,40,40,41,40,40,40,40,40,41,40,left
40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,40,40,40,40,47,41,40,40,40,41,43,40,40,40,40,40,38,40,40,40,40,40,36,38,40,40,40,40,34,41,40,40,40,39,26,38,40,40,40,39,30,39,40,40,40,38,34,39,40,40,40,39,37,39,40,40,40,38,39,40,40,40,40,39,41,39,40,40,40,39,42,40,40,40,40,39,42,40,40,40,40,40,44,41,40,40,40,41,44,41,40,40,40,41,44,40,40,40,40,40,45,41,40,40,40,42,44,41,40,40,40,41,42,40,40,40,40,41,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,41,40,40,40,41,41,40,40,40,40,40,37,40,40,40,40,40,35,39,40,40,40,40,34,40,40,40,40,40,26,38,40,40,39,39,32,38,40,40,40,39,36,37,40,40,40,39,39,39,40,40,40,39,41,40,40,40,40,39,42,40,40,40,40,39,42,41,40,40,40,38,43,42,40,40,40,40,43,41,40,40,40,40,43,41,40,40,40,40,43,40,40,40,40,41,43,41,40,40,40,42,43,39,40,40,40,41,42,40,40,40,40,41,42,39,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,47,41,40,40,40,41,43,40,40,40,40,40,37,41,40,40,40,39,36,38,40,40,40,40,34,41,40,40,40,39,26,38,40,40,39,38,30,39,40,40,39,39,35,38,40,40,40,40,37,39,40,40,40,39,40,39,40,40,40,39,41,40,40,40,40,40,43,40,40,40,40,39,43,41,40,40,40,40,43,40,40,40,40,40,43,41,40,40,40,41,43,40,40,40,40,40,43,40,40,40,40,41,43,39,40,40,40,40,43,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,39,39,39,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,49,41,40,40,40,41,43,41,40,40,40,40,38,40,40,40,40,39,36,38,40,40,40,40,34,40,40,40,40,39,24,37,40,40,39,39,28,38,40,40,39,38,33,38,40,40,40,39,36,39,40,40,40,38,39,41,40,40,40,39,42,40,40,40,40,39,45,41,40,40,40,41,46,40,40,40,40,41,46,41,40,40,40,41,45,40,40,40,40,41,44,40,40,40,40,40,43,40,40,40,40,40,42,41,40,40,40,40,41,41,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,48,42,40,40,40,40,44,41,40,40,40,41,39,40,40,40,40,39,36,37,40,40,40,40,34,42,40,40,40,40,24,36,40,40,40,39,28,37,40,40,39,38,34,38,40,40,40,40,37,39,40,40,40,39,40,39,40,40,40,38,42,40,40,40,40,40,43,41,40,40,40,39,44,42,40,40,40,40,44,40,40,40,40,39,44,42,40,40,40,41,43,40,40,40,40,40,43,42,40,40,40,42,43,40,40,40,40,41,43,41,40,40,40,41,42,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,39,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,48,41,40,40,40,40,43,41,40,40,40,40,38,41,40,40,40,39,36,38,40,40,40,40,34,41,40,40,40,39,24,37,40,40,39,39,28,39,40,40,40,40,34,38,40,40,40,39,37,39,40,40,40,39,40,39,40,40,40,40,42,40,40,40,40,38,44,40,40,40,40,39,44,41,40,40,40,40,44,40,40,40,40,39,44,41,40,40,40,40,44,41,40,40,40,41,44,40,40,40,40,41,43,40,40,40,40,41,43,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,39,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,50,41,40,40,40,40,46,41,40,40,40,41,41,41,40,40,40,39,37,39,40,40,40,40,35,41,40,40,40,39,24,38,40,40,40,39,26,38,39,40,39,38,31,39,40,40,40,39,35,38,40,40,40,39,38,40,40,40,40,38,41,40,40,40,40,39,42,40,40,40,40,40,44,40,40,40,40,40,44,40,40,40,40,40,44,41,40,40,40,41,44,40,40,40,40,41,43,40,40,40,40,41,43,40,40,40,40,41,43,40,40,40,40,41,42,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,left
40,40,40,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,49,41,40,40,40,40,45,41,40,40,40,40,39,41,40,40,40,39,36,38,40,40,40,40,34,41,40,40,40,38,24,38,40,40,40,39,27,39,40,40,39,39,33,38,40,40,40,39,37,39,40,40,40,38,40,40,40,40,40,39,42,40,40,40,40,37,43,41,40,40,40,39,43,41,40,40,40,39,43,41,40,40,40,41,44,40,40,40,40,42,44,41,40,40,40,43,44,40,40,40,40,42,44,39,40,40,40,41,43,39,40,40,40,40,42,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,left
40,40,40,40,40,40,40,40,40,39,40,40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,50,41,40,40,40,41,47,41,40,40,40,41,41,41,40,40,40,39,37,39,40,40,40,39,35,41,40,40,40,39,24,37,40,40,40,38,26,38,40,40,40,38,31,38,40,40,39,40,35,37,40,40,40,40,38,39,40,40,40,37,40,40,40,40,40,38,42,40,40,40,40,38,43,41,40,40,40,38,44,41,40,40,40,39,44,41,40,40,40,42,44,41,40,40,40,42,44,41,40,40,40,42,44,40,40,40,40,42,43,40,40,40,40,41,42,39,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,39,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,48,42,40,40,40,40,45,41,40,40,40,39,40,41,40,40,40,39,37,37,40,40,40,40,35,42,40,40,40,39,26,36,40,40,40,39,28,38,40,40,39,40,33,37,40,40,40,40,36,38,40,40,40,39,39,40,40,40,40,40,40,39,40,40,40,40,42,40,40,40,40,37,44,41,40,40,40,39,43,42,40,40,40,39,43,41,40,40,40,39,43,41,40,40,40,40,43,41,40,40,40,42,43,40,40,40,40,41,43,40,40,40,40,41,42,40,40,40,40,40,42,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,48,42,40,40,40,40,44,41,40,40,40,40,39,40,40,40,40,39,36,38,40,40,40,40,34,42,40,40,40,40,25,36,40,40,40,39,28,38,40,40,39,38,34,38,40,40,40,39,37,39,40,40,40,39,40,40,40,40,40,39,42,41,40,40,40,40,43,40,40,40,40,40,44,40,40,40,40,40,44,40,40,40,40,41,43,40,40,40,40,41,43,41,40,40,40,41,43,40,40,40,40,41,42,40,40,40,40,40,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,left
40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,50,41,41,40,40,41,45,41,40,40,40,39,38,41,40,40,40,39,36,38,40,40,40,39,33,41,40,40,40,37,22,36,39,40,39,37,27,39,40,40,39,40,34,37,40,40,40,40,38,38,40,40,40,39,41,40,40,40,40,40,43,41,40,40,40,39,43,41,40,40,40,39,44,41,40,40,40,39,44,41,40,40,40,41,44,41,40,40,40,41,43,41,40,40,40,42,43,40,40,40,40,41,43,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,49,42,40,40,40,40,45,41,40,40,40,39,39,40,40,40,40,38,37,37,40,40,40,40,35,41,40,40,40,38,24,36,40,40,40,39,27,38,40,40,39,39,33,38,40,40,39,39,36,39,40,40,40,38,39,41,40,40,40,39,41,41,40,40,40,39,43,41,40,40,40,40,44,42,40,40,40,41,44,41,40,40,40,41,45,41,40,40,40,42,44,41,40,40,40,41,44,40,40,40,40,41,43,40,40,40,40,41,43,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,49,42,40,40,40,40,45,41,40,40,40,40,40,40,40,40,40,39,37,38,40,40,40,39,35,41,40,40,40,38,24,37,40,40,40,39,27,37,40,40,39,39,32,38,40,40,40,39,36,39,40,40,40,38,39,41,40,40,40,39,41,40,40,40,40,39,42,41,40,40,40,39,43,41,40,40,40,40,44,40,40,40,40,41,44,41,40,40,40,41,44,40,40,40,40,41,44,40,40,40,40,42,44,40,40,40,40,41,43,40,40,40,40,41,42,40,40,40,40,40,42,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,39,40,40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,49,41,40,40,40,40,46,41,40,40,40,40,40,40,40,40,40,39,37,38,40,40,40,39,35,41,40,40,40,38,23,38,40,40,40,39,25,39,40,40,39,38,31,39,40,40,40,39,35,39,40,40,40,39,37,40,40,40,40,39,40,40,40,40,40,41,43,40,40,40,40,41,45,40,40,40,40,41,46,40,40,40,40,41,46,41,40,40,40,41,46,40,40,40,40,40,45,41,40,40,40,41,44,40,40,40,40,40,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,46,40,40,40,40,40,41,41,40,40,40,40,36,40,40,40,40,40,34,39,40,40,40,40,32,40,40,40,40,40,26,39,40,40,39,40,31,38,40,40,39,38,36,39,40,40,39,40,39,39,40,40,40,38,43,41,40,40,40,40,44,39,40,40,40,39,46,42,40,40,40,41,46,40,40,40,40,40,45,41,40,40,40,41,44,40,40,40,40,40,43,40,40,40,40,40,42,40,40,40,40,40,41,39,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,49,41,40,40,40,39,44,40,40,40,40,41,39,40,40,40,40,39,36,39,40,40,40,41,34,41,40,40,40,40,24,38,40,40,40,40,28,39,40,40,39,39,33,39,40,40,40,41,37,38,40,40,40,39,40,39,40,40,40,41,41,39,40,40,40,39,42,40,40,40,40,38,43,41,40,40,40,39,44,41,40,40,40,40,44,41,40,40,40,39,44,41,40,40,40,41,44,41,40,40,40,42,44,40,40,40,40,41,43,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,47,41,40,40,40,40,42,40,40,40,40,40,38,40,40,40,40,39,35,39,40,40,40,40,33,40,40,40,40,39,25,38,40,40,39,39,29,40,40,40,39,39,34,39,40,40,40,40,37,40,40,40,40,39,40,40,40,40,40,40,42,40,40,40,40,39,44,40,40,40,40,41,45,39,40,40,40,40,45,40,40,40,40,41,45,40,40,40,40,40,45,40,40,40,40,41,44,39,40,40,40,40,43,41,40,40,40,40,42,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,39,40,40,40,40,40,39,40,40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,42,40,40,40,40,47,41,40,40,40,40,41,40,40,40,40,39,37,38,40,40,40,40,34,41,40,40,40,39,23,37,40,40,40,39,24,37,40,40,39,38,30,38,40,40,39,38,35,38,40,40,39,39,39,40,40,40,40,38,42,40,40,40,40,40,44,41,40,40,40,40,46,41,40,40,40,41,46,41,40,40,40,41,46,41,40,40,40,41,44,40,40,40,40,40,43,40,40,40,40,40,42,41,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,39,40,40,40,40,40,39,40,40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,40,40,40,40,49,42,40,40,40,40,46,41,40,40,40,40,40,41,40,40,40,39,36,38,40,40,40,39,34,42,40,40,40,39,24,37,40,40,40,39,26,38,40,40,39,39,32,39,40,40,39,39,37,39,40,40,40,40,39,40,40,40,40,40,42,41,40,40,40,40,43,40,40,40,40,40,44,41,40,40,40,40,44,40,40,40,40,40,44,41,40,40,40,41,44,40,40,40,40,41,44,40,40,40,40,41,43,41,40,40,40,41,42,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,48,41,40,40,40,41,43,40,40,40,40,40,37,40,40,40,40,39,35,38,40,40,40,40,33,41,40,40,40,40,24,36,40,40,39,38,30,39,40,40,40,39,35,38,40,40,40,39,38,40,40,40,40,40,40,40,40,40,40,41,42,41,40,40,40,39,43,40,40,40,40,39,44,42,40,40,40,40,44,40,40,40,40,39,45,40,40,40,40,39,44,41,40,40,40,41,43,40,40,40,40,41,43,40,40,40,40,41,42,40,40,40,40,41,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,49,42,40,40,40,39,46,41,40,40,40,40,40,40,40,40,40,38,36,38,40,40,40,39,33,42,40,40,40,39,22,36,40,40,40,40,25,38,39,40,39,39,32,38,40,40,40,39,37,40,40,40,39,39,40,41,40,40,40,40,43,41,40,40,40,40,45,40,40,40,40,41,45,42,40,40,40,42,45,40,40,40,40,41,45,40,40,40,40,41,43,40,40,40,40,40,43,40,40,40,40,39,42,40,40,40,40,40,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,48,42,40,40,40,39,45,41,40,40,40,40,41,41,40,40,40,39,38,38,40,40,40,40,35,41,40,40,40,40,26,37,40,40,40,41,27,37,40,40,39,40,32,38,40,40,40,40,35,38,40,40,40,39,38,40,40,40,40,39,41,40,40,40,40,38,42,41,40,40,40,39,43,41,40,40,40,40,44,41,40,40,40,40,43,40,40,40,40,40,44,41,40,40,40,42,44,40,40,40,40,41,43,40,40,40,40,41,43,40,40,40,40,40,42,40,40,40,40,40,42,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,41,41,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,48,42,40,40,40,39,45,40,40,40,40,40,40,40,40,40,40,39,36,37,40,40,40,40,34,41,40,40,40,40,25,36,40,40,40,40,27,38,40,40,39,40,32,39,40,40,40,40,37,39,40,40,40,38,40,40,40,40,40,39,42,40,40,40,40,39,43,41,40,40,40,39,44,41,40,40,40,39,44,40,40,40,40,40,44,41,40,40,40,41,43,40,40,40,40,41,43,41,40,40,40,41,43,41,40,40,40,41,42,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,48,42,40,40,40,40,43,40,40,40,40,40,38,40,40,40,40,39,36,37,40,40,40,40,34,41,40,40,40,39,25,36,40,40,40,38,30,38,40,40,40,39,35,38,40,40,40,40,38,39,40,40,40,39,41,39,40,40,40,39,42,41,40,40,40,40,43,40,40,40,40,39,44,41,40,40,40,40,44,41,40,40,40,40,44,41,40,40,40,41,43,41,40,40,40,41,43,41,40,40,40,41,42,40,40,40,40,41,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,49,42,40,40,40,41,43,41,40,40,40,40,38,40,40,40,40,39,35,37,40,40,40,40,34,41,40,40,40,38,24,36,39,40,39,39,29,37,40,40,39,39,36,38,40,40,40,40,39,39,40,40,40,39,41,39,40,40,40,39,43,40,40,40,40,40,43,41,40,40,40,38,43,41,40,40,40,40,43,41,40,40,40,39,43,42,40,40,40,41,42,40,40,40,40,40,42,42,40,40,40,42,42,40,40,40,40,40,42,41,40,40,40,41,41,40,40,40,40,41,41,40,40,40,40,40,41,39,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,47,41,40,40,40,41,42,40,40,40,40,39,37,40,40,40,40,40,35,38,40,40,40,40,33,40,40,40,40,40,25,36,39,40,39,39,31,39,40,40,40,40,37,38,40,40,40,39,41,40,40,40,40,39,44,40,40,40,40,40,45,41,40,40,40,40,45,41,40,40,40,39,43,42,40,40,40,40,42,40,40,40,40,39,41,41,40,40,40,40,41,40,40,40,40,40,41,41,40,40,40,41,41,40,40,40,40,40,41,40,40,40,40,41,42,39,40,40,40,40,41,39,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,left
40,40,40,39,39,41,40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,51,41,40,40,40,40,46,40,40,40,40,40,39,40,40,40,40,39,36,39,40,40,40,40,34,41,40,40,40,39,21,37,40,40,39,39,27,38,40,40,39,39,34,39,40,40,40,40,38,38,40,40,40,39,41,39,40,40,40,39,43,40,40,40,40,40,44,40,40,40,40,39,44,41,40,40,40,40,45,41,40,40,40,41,44,41,40,40,40,41,44,40,40,40,40,41,44,41,40,40,40,41,43,41,40,40,40,41,42,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,39,40,40,40,40,39,40,left
40,40,40,40,39,39,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,39,40,40,40,40,40,39,40,40,40,40,40,39,40,40,40,40,40,39,49,42,40,40,40,39,43,41,40,40,40,40,37,40,40,40,40,40,34,38,40,40,40,41,32,40,40,40,40,40,22,37,39,40,39,40,29,38,40,40,39,39,36,38,40,40,40,39,40,39,40,40,40,38,43,40,40,40,40,40,44,41,40,40,40,40,45,41,40,40,40,40,45,41,40,40,40,41,45,41,40,40,40,41,44,41,40,40,40,40,44,41,40,40,40,40,43,40,40,40,40,40,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,48,41,40,40,40,40,43,40,40,40,40,40,38,40,40,40,40,40,35,39,40,40,40,40,33,41,40,40,40,40,24,38,40,40,39,39,29,39,40,40,39,39,35,39,40,40,40,40,40,40,40,40,40,39,43,39,40,40,40,39,44,40,40,40,40,40,44,40,40,40,40,40,44,40,40,40,40,40,44,40,40,40,40,40,43,40,40,40,40,40,43,41,40,40,40,41,42,40,40,40,40,40,42,40,40,40,40,41,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,40,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,50,41,40,40,40,40,45,40,40,40,40,39,38,40,40,40,40,39,35,39,40,40,40,40,32,41,40,40,40,38,22,38,39,40,39,39,28,39,40,40,39,39,36,39,40,40,40,40,40,39,40,40,40,38,43,40,40,40,40,40,44,40,40,40,40,39,45,40,40,40,40,40,44,40,40,40,40,40,44,41,40,40,40,41,43,40,40,40,40,41,43,40,40,40,40,41,42,41,40,40,40,41,41,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
40,40,40,39,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,49,41,40,40,40,39,44,40,40,40,40,40,38,40,40,40,40,39,36,39,40,40,40,40,34,41,40,40,40,38,24,39,40,40,39,40,29,39,40,40,39,39,35,39,40,40,40,39,39,39,40,40,40,39,42,40,40,40,40,40,44,40,40,40,40,40,45,40,40,40,40,40,44,41,40,40,40,40,44,40,40,40,40,40,43,41,40,40,40,41,42,41,40,40,40,41,42,40,40,40,40,41,42,40,40,40,40,40,41,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,left
